population,origin,policy,active_groups,horizon_steps,level,queries,mae,mse,coverage90,width90,interval_score90,seasonal_mae,missing_queries,observed_households
4194,13,fixed,8,2,household,15,0.1332933584923828,0.051284766233049735,0.9333333333333333,0.5257886025176584,0.7404007200537077,0.18612229028368052,1,4142
4194,13,fixed,8,12,regional,1,5.100852988447741,26.01870120975625,1.0,248.72896464009986,248.72896464009986,216.16601966790665,0,4145
4194,13,fixed,8,12,group,16,3.340849910307602,17.387358947114656,0.9375,18.389174295997535,18.8863318380007,13.5103736066398,0,4145
4194,13,fixed,8,12,household,15,0.2406149217358304,0.2658774036090954,0.8,0.5909116875447633,2.047365888262688,0.2774755350800635,1,4145
4194,13,random,2,2,regional,1,39.5886942746547,1567.2647143720778,1.0,103.28358398044249,103.28358398044249,339.2900062967458,0,4142
4194,13,random,2,2,group,16,3.2282684905696497,15.773011625394522,0.75,10.90514310387372,16.699184208976703,21.205630638755352,0,4142
4194,13,random,2,2,household,15,0.15592650452658793,0.0616596210919608,0.8,0.5529598297457401,0.711169890023014,0.18612229028368052,1,4142
4194,13,random,2,12,regional,1,35.19701425020344,1238.8298121290238,1.0,257.56884574384213,257.56884574384213,216.16601966790665,0,4145
4194,13,random,2,12,group,16,4.0161609605081345,22.08306110324323,1.0,18.880724415247045,18.880724415247045,13.5103736066398,0,4145
4194,13,random,2,12,household,15,0.25225350326122187,0.28775064873005196,0.7333333333333333,0.5927132213125815,2.25179106203368,0.2774755350800635,1,4145
4194,13,random,4,2,regional,1,57.622262795275674,3320.325169647811,0.0,100.81892943476225,245.0748909926532,339.2900062967458,0,4142
4194,13,random,4,2,group,16,3.9254826310918975,22.717089945080065,0.75,10.787252615014435,22.032269451812724,21.205630638755352,0,4142
4194,13,random,4,2,household,15,0.15175089257679128,0.05963146929654422,0.8666666666666667,0.5390107923892027,0.6340881064265925,0.18612229028368052,1,4142
4194,13,random,4,12,regional,1,13.525831143506366,182.94810812264674,1.0,252.63924758237522,252.63924758237522,216.16601966790665,0,4145
4194,13,random,4,12,group,16,3.531211391971324,17.746289510555066,1.0,18.607815566810395,18.607815566810395,13.5103736066398,0,4145
4194,13,random,4,12,household,15,0.24949901106099273,0.2891168878587409,0.8,0.5910309967726282,2.23872616386042,0.2774755350800635,1,4145
4194,13,random,8,2,regional,1,73.7506910870552,5439.164435818244,0.0,98.40233203787655,589.3928334002152,339.2900062967458,0,4142
4194,13,random,8,2,group,16,4.727312833878398,31.008472058487467,0.5,10.65792191553583,29.95762696259144,21.205630638755352,0,4142
4194,13,random,8,2,household,15,0.13814471001047088,0.05568411667321449,0.9333333333333333,0.5339283289688527,0.539168822012463,0.18612229028368052,1,4142
4194,13,random,8,12,regional,1,11.10776725725998,123.38249344145689,1.0,247.99387828464762,247.99387828464762,216.16601966790665,0,4145
4194,13,random,8,12,group,16,3.2567698851416136,17.59041417615459,0.875,18.34946956322253,20.080809594885515,13.5103736066398,0,4145
4194,13,random,8,12,household,15,0.24164400708235995,0.27185216384605676,0.8,0.5903874983291423,2.0738461661291816,0.2774755350800635,1,4145
4194,13,uncertainty,2,2,regional,1,66.23339680686172,4386.8628525752,0.0,103.4781808451183,393.3643085311697,339.2900062967458,0,4142
4194,13,uncertainty,2,2,group,16,4.316315712814959,26.74004129494641,0.625,10.907390831470755,25.518857497052103,21.205630638755352,0,4142
4194,13,uncertainty,2,2,household,15,0.18137662581360334,0.11067475428763558,0.6666666666666666,0.5590822806689434,1.0742840070396282,0.18612229028368052,1,4142
4194,13,uncertainty,2,12,regional,1,46.31163620285645,2144.767647785724,1.0,257.380364384574,257.380364384574,216.16601966790665,0,4145
4194,13,uncertainty,2,12,group,16,3.5083335484925366,24.11274377217522,0.875,18.867286881190765,24.10333342920033,13.5103736066398,0,4145
4194,13,uncertainty,2,12,household,15,0.24023806260674557,0.2718984612827498,0.8,0.5924823446005761,2.0414890021850973,0.2774755350800635,1,4145
4194,13,uncertainty,4,2,regional,1,54.295458784421044,2947.996844610764,0.0,100.69491950043314,179.65490018452257,339.2900062967458,0,4142
4194,13,uncertainty,4,2,group,16,3.8866773368646106,22.036594283183444,0.75,10.77858383728632,21.149569360776848,21.205630638755352,0,4142
4194,13,uncertainty,4,2,household,15,0.18202678261240907,0.11112605114539592,0.8,0.5558035948820952,1.057811851924154,0.18612229028368052,1,4142
4194,13,uncertainty,4,12,regional,1,9.806406729528362,96.16561294493914,1.0,252.63240678199034,252.63240678199034,216.16601966790665,0,4145
4194,13,uncertainty,4,12,group,16,3.22156296859734,16.714738924244212,0.875,18.605817491622034,19.268212463100912,13.5103736066398,0,4145
4194,13,uncertainty,4,12,household,15,0.24467022307001166,0.2775991030506193,0.8,0.5917382622134288,2.1190440332700935,0.2774755350800635,1,4145
4194,13,uncertainty,8,2,regional,1,64.59839440230212,4172.952559355378,0.0,98.40272281452847,406.3433827152861,339.2900062967458,0,4142
4194,13,uncertainty,8,2,group,16,4.416065835698088,27.621719455571263,0.5,10.65440160234404,26.660330692415936,21.205630638755352,0,4142
4194,13,uncertainty,8,2,household,15,0.1657007756966106,0.11133467247705865,0.8,0.5308324898964027,0.9974843948250182,0.18612229028368052,1,4142
4194,13,uncertainty,8,12,regional,1,17.399005920446143,302.72540701971997,1.0,248.21287969106518,248.21287969106518,216.16601966790665,0,4145
4194,13,uncertainty,8,12,group,16,3.3347968991042154,18.25563195060524,0.875,18.35988157951379,20.462089874858933,13.5103736066398,0,4145
4194,13,uncertainty,8,12,household,15,0.24594709322208835,0.27312157856146224,0.8,0.588779038872147,2.0764947791913357,0.2774755350800635,1,4145
4194,14,fixed_coarse,0,2,regional,1,16.591840356105877,275.2891664025036,1.0,117.89266258943715,117.89266258943715,223.03855981778327,0,4145
4194,14,fixed_coarse,0,2,group,16,3.8752730233360504,23.843972049693527,0.75,11.556724725924,23.596789153062154,13.939915710657353,0,4145
4194,14,fixed_coarse,0,2,household,15,0.17027647599696963,0.07147119196459796,0.8666666666666667,0.5845949236313045,1.7755866597651813,0.1753725344651436,1,4145
4194,14,fixed_coarse,0,12,regional,1,116.06484977651348,13471.049353644643,1.0,306.8413880882306,306.8413880882306,317.24734347565527,0,4145
4194,14,fixed_coarse,0,12,group,16,7.710031138321925,69.2457623364334,0.875,21.61579623024236,24.39333387774813,19.82796325876287,0,4145
4194,14,fixed_coarse,0,12,household,15,0.1668208088941915,0.05891058414070963,0.9333333333333333,0.6011640545235586,0.634345340610679,0.11701680880424149,1,4145
4194,14,uniform_fine_stream,16,2,regional,1,8.404929546057701,70.64284067419372,1.0,96.6737640849861,96.6737640849861,223.03855981778327,0,4145
4194,14,uniform_fine_stream,16,2,group,16,3.2386723767580063,19.1227912588098,0.75,10.521676795140205,21.919583648474237,13.939915710657353,0,4145
4194,14,uniform_fine_stream,16,2,household,15,0.19285505081078472,0.10009955066066668,0.8,0.49724007628776157,1.77462568480945,0.1753725344651436,1,4145
4194,14,uniform_fine_stream,16,12,regional,1,77.21051522290122,5961.463660985862,1.0,245.67070312781308,245.67070312781308,317.24734347565527,0,4145
4194,14,uniform_fine_stream,16,12,group,16,5.594678363071643,40.776985576011924,0.9375,18.206615309719048,20.031377813353053,19.82796325876287,0,4145
4194,14,uniform_fine_stream,16,12,household,15,0.15620207358646715,0.05192747414848313,0.9333333333333333,0.5880950085509823,0.6058820842429233,0.11701680880424149,1,4145
4194,14,fixed,2,2,regional,1,34.34212039683871,1179.3812333509652,1.0,103.83751557393599,103.83751557393599,223.03855981778327,0,4145
4194,14,fixed,2,2,group,16,4.169064681114467,25.486827385084194,0.75,10.930117609896259,23.935371123422804,13.939915710657353,0,4145
4194,14,fixed,2,2,household,15,0.22233461839168747,0.1133266331942952,0.8,0.5473612337830452,1.803571301025108,0.1753725344651436,1,4145
4194,14,fixed,2,12,regional,1,43.42720975235284,1885.9225468748493,1.0,260.69596444461126,260.69596444461126,317.24734347565527,0,4145
4194,14,fixed,2,12,group,16,4.291946698309137,23.56771103900885,1.0,19.04943604356788,19.04943604356788,19.82796325876287,0,4145
4194,14,fixed,2,12,household,15,0.17776705557137262,0.06674112528468061,0.9333333333333333,0.5929268055324287,0.6001717305754857,0.11701680880424149,1,4145
4194,14,fixed,4,2,regional,1,20.97622656098565,440.00208073779993,1.0,100.65868156964572,100.65868156964572,223.03855981778327,0,4145
4194,14,fixed,4,2,group,16,3.734417329005991,21.908722574147077,0.75,10.784095921529993,22.74569911434329,13.939915710657353,0,4145
4194,14,fixed,4,2,household,15,0.20580372685437112,0.10602777904825902,0.8,0.5322274089928707,1.7841662107821383,0.1753725344651436,1,4145
4194,14,fixed,4,12,regional,1,61.50578906852979,3782.962088942479,1.0,253.5306650682849,253.5306650682849,317.24734347565527,0,4145
4194,14,fixed,4,12,group,16,4.81285677368891,31.2047595428171,0.9375,18.65646563910442,19.11161905835072,19.82796325876287,0,4145
4194,14,fixed,4,12,household,15,0.16375198123567766,0.055188467537563395,1.0,0.5915467585962573,0.5915467585962573,0.11701680880424149,1,4145
4194,14,fixed,8,2,regional,1,18.90254493428756,357.30620499276034,1.0,98.48627438731394,98.48627438731394,223.03855981778327,0,4145
4194,14,fixed,8,2,group,16,3.544077400501261,20.17004901747726,0.75,10.665189484702132,21.704735123297624,13.939915710657353,0,4145
4194,14,fixed,8,2,household,15,0.20371620604317447,0.10383876418438938,0.8,0.5276724684997153,1.7666079770944034,0.1753725344651436,1,4145
4194,14,fixed,8,12,regional,1,71.77318867207896,5151.390612157843,1.0,248.75506521995612,248.75506521995612,317.24734347565527,0,4145
4194,14,fixed,8,12,group,16,5.304362449685019,36.78884896901077,0.9375,18.390907243254873,19.8007308348988,19.82796325876287,0,4145
4194,14,fixed,8,12,household,15,0.16051341751953202,0.052963994443360564,0.9333333333333333,0.590944533151393,0.6211108380983291,0.11701680880424149,1,4145
4194,14,random,2,2,regional,1,9.063001745011888,82.13800063008854,1.0,103.08496639121525,103.08496639121525,223.03855981778327,0,4145
4194,14,random,2,2,group,16,3.4202412023123605,20.562904192116925,0.8125,10.896186753946221,23.284959499498203,13.939915710657353,0,4145
4194,14,random,2,2,household,15,0.18413048939619112,0.0818055737259674,0.8666666666666667,0.5595847817821386,1.8330557532518144,0.1753725344651436,1,4145
4194,14,random,2,12,regional,1,79.36662847162006,6299.061714952172,1.0,259.7646141019405,259.7646141019405,317.24734347565527,0,4145
4194,14,random,2,12,group,16,5.672759379228573,40.81535415556426,0.875,18.996967916031462,19.86158717095542,19.82796325876287,0,4145
4194,14,random,2,12,household,15,0.15014541709931012,0.04548457910852589,0.9333333333333333,0.5927210957789928,0.6168507813315612,0.11701680880424149,1,4145
4194,14,random,4,2,regional,1,1.2111814218017116,1.4669604365176157,1.0,100.73780321549458,100.73780321549458,223.03855981778327,0,4145
4194,14,random,4,2,group,16,3.3963798171885653,19.829286214370597,0.8125,10.785409216374642,22.311355956143878,13.939915710657353,0,4145
4194,14,random,4,2,household,15,0.19256554546863305,0.08500277716977052,0.8,0.5514068424882633,1.8428460738663643,0.1753725344651436,1,4145
4194,14,random,4,12,regional,1,83.8382916942578,7028.859154211457,1.0,253.52400782604843,253.52400782604843,317.24734347565527,0,4145
4194,14,random,4,12,group,16,5.949757515962389,44.33449134872454,0.875,18.65586679808937,20.809819861043444,19.82796325876287,0,4145
4194,14,random,4,12,household,15,0.15683499430989947,0.04959446804637855,0.9333333333333333,0.5918687743795854,0.6243750365869754,0.11701680880424149,1,4145
4194,14,random,8,2,regional,1,2.117321594706027,4.483050735408474,1.0,98.58021072513606,98.58021072513606,223.03855981778327,0,4145
4194,14,random,8,2,group,16,3.32205417439092,19.927987769001227,0.75,10.667334807935413,22.989324151870534,13.939915710657353,0,4145
4194,14,random,8,2,household,15,0.18215481013898455,0.08212565252072745,0.8,0.5339078535789568,1.7935678154218206,0.1753725344651436,1,4145
4194,14,random,8,12,regional,1,102.76068853513607,10559.759108215245,1.0,248.89712163590562,248.89712163590562,317.24734347565527,0,4145
4194,14,random,8,12,group,16,6.985614647117139,58.81883346667796,0.8125,18.398099242989083,24.153826804848542,19.82796325876287,0,4145
4194,14,random,8,12,household,15,0.1538330487025639,0.048614759956964036,0.9333333333333333,0.5909474441207151,0.6260805364733474,0.11701680880424149,1,4145
4194,14,uncertainty,2,2,regional,1,17.669594177215004,312.21455838747033,1.0,103.42104069389633,103.42104069389633,223.03855981778327,0,4145
4194,14,uncertainty,2,2,group,16,3.541589681872714,21.1366918030905,0.75,10.905602974024433,24.075823341500108,13.939915710657353,0,4145
4194,14,uncertainty,2,2,household,15,0.20944985789765577,0.09686379512978867,0.8666666666666667,0.5590761589972776,1.8153674097005434,0.1753725344651436,1,4145
4194,14,uncertainty,2,12,regional,1,99.53139908930007,9906.499404673523,1.0,257.2854331562686,257.2854331562686,317.24734347565527,0,4145
4194,14,uncertainty,2,12,group,16,6.823175954130588,56.13650937251293,0.8125,18.862208993678557,23.13155531010059,19.82796325876287,0,4145
4194,14,uncertainty,2,12,household,15,0.1576220237718016,0.051439150137754,0.9333333333333333,0.5924783632656955,0.6197730793587485,0.11701680880424149,1,4145
4194,14,uncertainty,4,2,regional,1,12.333107512865581,152.10554092390143,1.0,100.65717164633152,100.65717164633152,223.03855981778327,0,4145
4194,14,uncertainty,4,2,group,16,3.42887837173857,21.08867722947704,0.75,10.777569254375743,24.176339651657518,13.939915710657353,0,4145
4194,14,uncertainty,4,2,household,15,0.19592960898263073,0.08785330119358453,0.8666666666666667,0.5557991680493944,1.8273090189944063,0.1753725344651436,1,4145
4194,14,uncertainty,4,12,regional,1,93.05276295584008,8658.816693715764,1.0,252.59017182004766,252.59017182004766,317.24734347565527,0,4145
4194,14,uncertainty,4,12,group,16,6.44044631624281,51.34877149140337,0.875,18.603564256159743,22.25716103736628,19.82796325876287,0,4145
4194,14,uncertainty,4,12,household,15,0.15459470358077532,0.04905636841595326,0.9333333333333333,0.5917364132063736,0.6090809636837914,0.11701680880424149,1,4145
4194,14,uncertainty,8,2,regional,1,2.140941863664011,4.583632063589129,1.0,98.37647138969433,98.37647138969433,223.03855981778327,0,4145
4194,14,uncertainty,8,2,group,16,3.422373745243033,21.015847579536697,0.75,10.653836896305961,23.65637573907086,13.939915710657353,0,4145
4194,14,uncertainty,8,2,household,15,0.17177960152702593,0.07299253361750022,0.8666666666666667,0.5308309113350336,1.776773244182706,0.1753725344651436,1,4145
4194,14,uncertainty,8,12,regional,1,75.73062774532104,5735.12797870039,1.0,248.1985463079902,248.1985463079902,317.24734347565527,0,4145
4194,14,uncertainty,8,12,group,16,5.481566182624011,39.19927720492977,0.875,18.359117110510304,19.304915786777453,19.82796325876287,0,4145
4194,14,uncertainty,8,12,household,15,0.15630263850236178,0.05118843789050909,0.9333333333333333,0.5887784077481973,0.5975519806788049,0.11701680880424149,1,4145
4194,15,fixed_coarse,0,2,regional,1,105.893869276656,11213.51155038151,0.0,117.944730904053,1056.374807396643,340.31800114447765,0,4145
4194,15,fixed_coarse,0,2,group,16,6.618359200396462,55.14383207442439,0.4375,11.560800925441185,48.678218123272785,21.26986744213532,0,4145
4194,15,fixed_coarse,0,2,household,15,0.18728021539363648,0.06378751998012488,0.8,0.5845750387699211,1.0287088414698937,0.19564556436637917,1,4145
4194,15,fixed_coarse,0,12,regional,1,127.8662760964512,16349.784562773888,1.0,306.8013243416079,306.8013243416079,410.37185446677677,0,4145
4194,15,fixed_coarse,0,12,group,16,8.096557177009185,81.65909759857003,0.75,21.61505475590702,35.61964361116547,25.64823995049923,0,4145
4194,15,fixed_coarse,0,12,household,15,0.106084117758548,0.02306466781714064,0.8666666666666667,0.6011481736597207,0.6820084362542599,0.10122974701342367,1,4145
4194,15,uniform_fine_stream,16,2,regional,1,64.50666086776823,4161.1092963092615,0.0,96.71654856190283,419.68428029823923,340.31800114447765,0,4145
4194,15,uniform_fine_stream,16,2,group,16,4.0689086885161,25.763718881128284,0.6875,10.525204445532736,24.75398476854861,21.26986744213532,0,4145
4194,15,uniform_fine_stream,16,2,household,15,0.18860142222679827,0.08754818799601852,0.8,0.497240030722022,1.5413018957265183,0.19564556436637917,1,4145
4194,15,uniform_fine_stream,16,12,regional,1,126.7325650637274,16061.1430476319,0.0,245.83131025644818,322.1695089665145,410.37185446677677,0,4145
4194,15,uniform_fine_stream,16,12,group,16,8.075382284058229,80.52206635702213,0.6875,18.216636539264098,39.46643720031609,25.64823995049923,0,4145
4194,15,uniform_fine_stream,16,12,household,15,0.10563986541934238,0.022074776722541215,0.8666666666666667,0.5880950753980503,0.6688934159279015,0.10122974701342367,1,4145
4194,15,fixed,2,2,regional,1,78.82172352374346,6212.864099253453,0.0,103.50418383808528,644.8968159321016,340.31800114447765,0,4145
4194,15,fixed,2,2,group,16,4.93224391768459,34.197048935728546,0.5625,10.91812181583429,31.31803806841641,21.26986744213532,0,4145
4194,15,fixed,2,2,household,15,0.21114119706620219,0.10015143926427152,0.8,0.5399781719994652,1.6747075661382849,0.19564556436637917,1,4145
4194,15,fixed,2,12,regional,1,90.84228136642787,8252.320083857248,1.0,259.36660019800513,259.36660019800513,410.37185446677677,0,4145
4194,15,fixed,2,12,group,16,6.048933522427131,50.062506806157124,0.8125,18.978708108056914,28.594224020624868,25.64823995049923,0,4145
4194,15,fixed,2,12,household,15,0.11299056852942353,0.02212606364876609,0.8666666666666667,0.5924956659271496,0.6492170169269238,0.10122974701342367,1,4145
4194,15,fixed,4,2,regional,1,81.26159944184587,6603.447543847005,0.0,100.71308268776639,718.81424464702,340.31800114447765,0,4145
4194,15,fixed,4,2,group,16,5.07884233572084,35.50681858654353,0.5625,10.786474858352506,33.036458377159754,21.26986744213532,0,4145
4194,15,fixed,4,2,household,15,0.20232723981345924,0.09834174396055485,0.8,0.5381300887846482,1.6217542116248234,0.19564556436637917,1,4145
4194,15,fixed,4,12,regional,1,127.23621090311349,16189.053364981575,0.0,253.33630612175344,264.69746296648884,410.37185446677677,0,4145
4194,15,fixed,4,12,group,16,8.055287967524269,81.17381706679419,0.6875,18.646956784598537,40.59274923702951,25.64823995049923,0,4145
4194,15,fixed,4,12,household,15,0.10553360868674155,0.019561807604614883,0.8666666666666667,0.5915594451068983,0.659047026251194,0.10122974701342367,1,4145
4194,15,fixed,8,2,regional,1,72.80941618881525,5301.211085756112,0.0,98.52093827688059,569.4998792843796,340.31800114447765,0,4145
4194,15,fixed,8,2,group,16,4.550580882406409,30.599298704569122,0.6875,10.668267929139905,28.91117674300864,21.26986744213532,0,4145
4194,15,fixed,8,2,household,15,0.19224458656028126,0.09332398716363514,0.8,0.5222735170363232,1.5868181888846586,0.19564556436637917,1,4145
4194,15,fixed,8,12,regional,1,136.9278810670753,18749.24461351912,0.0,248.9027933952643,498.4324807841274,410.37185446677677,0,4145
4194,15,fixed,8,12,group,16,8.589386118899942,91.11368036681026,0.5625,18.400445720787843,44.42025040975848,25.64823995049923,0,4145
4194,15,fixed,8,12,household,15,0.10570133604406236,0.021609761845009134,0.8666666666666667,0.589409742508296,0.664530073311061,0.10122974701342367,1,4145
4194,15,random,2,2,regional,1,66.90348796211856,4476.0767014973435,0.0,103.64375192445293,405.27599192229485,340.31800114447765,0,4145
4194,15,random,2,2,group,16,4.360317688396343,29.345415816868346,0.625,10.922277120866879,28.90812563965044,21.26986744213532,0,4145
4194,15,random,2,2,household,15,0.1857880227467515,0.07733702381104776,0.8,0.5621242163606688,1.299447353724339,0.19564556436637917,1,4145
4194,15,random,2,12,regional,1,117.73081273327193,13860.544266836745,1.0,260.6280264027731,260.6280264027731,410.37185446677677,0,4145
4194,15,random,2,12,group,16,7.552061894967739,71.63989670078354,0.75,19.04545481154286,35.43701927182339,25.64823995049923,0,4145
4194,15,random,2,12,household,15,0.10684133505740875,0.02283434298238267,0.8666666666666667,0.5928174382624026,0.6751147937460175,0.10122974701342367,1,4145
4194,15,random,4,2,regional,1,67.22403489885664,4519.070868082696,0.0,100.83514204054798,436.9644196122011,340.31800114447765,0,4145
4194,15,random,4,2,group,16,4.385314449058006,28.373333822093333,0.625,10.791540582733461,27.87708400117546,21.26986744213532,0,4145
4194,15,random,4,2,household,15,0.18046795367849502,0.07901823088570983,0.8,0.5488656202900546,1.3468427255159325,0.19564556436637917,1,4145
4194,15,random,4,12,regional,1,142.0766290709803,20185.76852817292,0.0,253.83456522837446,557.0214943642357,410.37185446677677,0,4145
4194,15,random,4,12,group,16,8.87978836326196,97.0394642300997,0.5625,18.673839860305932,46.52281275901939,25.64823995049923,0,4145
4194,15,random,4,12,household,15,0.10504587406688208,0.021796597198775077,0.8666666666666667,0.5918787145827672,0.6758745052658438,0.10122974701342367,1,4145
4194,15,random,8,2,regional,1,69.46583139483005,4825.501731374956,0.0,98.54080129712344,502.44941622249,340.31800114447765,0,4145
4194,15,random,8,2,group,16,4.374854369757272,28.735263762664317,0.625,10.667534563615195,28.382756315333353,21.26986744213532,0,4145
4194,15,random,8,2,household,15,0.1830348066135405,0.09191808262960917,0.8,0.5330063873984261,1.5854566824116434,0.19564556436637917,1,4145
4194,15,random,8,12,regional,1,155.78997888647314,24270.517521447746,0.0,248.95808554947874,875.1768077841541,410.37185446677677,0,4145
4194,15,random,8,12,group,16,9.736872726730255,113.60273791758414,0.5,18.40332308434614,56.44222871638138,25.64823995049923,0,4145
4194,15,random,8,12,household,15,0.10358663657888494,0.021533631447519328,0.8666666666666667,0.5909356273875184,0.6757280353364007,0.10122974701342367,1,4145
4194,15,uncertainty,2,2,regional,1,75.73080480842236,5735.154796931368,0.0,103.47222624954266,583.3660599225634,340.31800114447765,0,4145
4194,15,uncertainty,2,2,group,16,4.7958347919393,32.08650550794988,0.625,10.909518900040037,29.9776183893081,21.26986744213532,0,4145
4194,15,uncertainty,2,2,household,15,0.17869936912956547,0.06738054322736725,0.8,0.5590765445177883,1.173857191018269,0.19564556436637917,1,4145
4194,15,uncertainty,2,12,regional,1,76.90329588912164,5914.116918609793,1.0,257.4450598834465,257.4450598834465,410.37185446677677,0,4145
4194,15,uncertainty,2,12,group,16,5.270094140545653,40.434007375540986,0.875,18.872238274821648,25.25616482378544,25.64823995049923,0,4145
4194,15,uncertainty,2,12,household,15,0.10700100065113956,0.019389473709560418,0.8666666666666667,0.5924777377489827,0.6739665464934047,0.10122974701342367,1,4145
4194,15,uncertainty,4,2,regional,1,70.90786113137437,5027.924770226273,0.0,100.70472684960733,511.8146809810216,340.31800114447765,0,4145
4194,15,uncertainty,4,2,group,16,4.539371622558143,29.673518534311754,0.625,10.781305466073562,29.183630681009774,21.26986744213532,0,4145
4194,15,uncertainty,4,2,household,15,0.18208137857250364,0.07364461796835835,0.8,0.5557991413748766,1.2478589150952748,0.19564556436637917,1,4145
4194,15,uncertainty,4,12,regional,1,86.80329453471859,7534.811942081106,1.0,252.75004378493443,252.75004378493443,410.37185446677677,0,4145
4194,15,uncertainty,4,12,group,16,5.825360664105466,46.61200359871636,0.8125,18.6135701254132,26.966729480794157,25.64823995049923,0,4145
4194,15,uncertainty,4,12,household,15,0.10452692657497345,0.01966160025014892,0.8666666666666667,0.5917361145828549,0.6768161387309228,0.10122974701342367,1,4145
4194,15,uncertainty,8,2,regional,1,77.36299638673381,5985.033209933789,0.0,98.4221091822587,661.4609450943481,340.31800114447765,0,4145
4194,15,uncertainty,8,2,group,16,4.86488891680075,32.98193430999821,0.625,10.657488040414993,31.168391772410178,21.26986744213532,0,4145
4194,15,uncertainty,8,2,household,15,0.17144697139949397,0.06100601795099384,0.8,0.5308313620607641,1.1608881887948286,0.19564556436637917,1,4145
4194,15,uncertainty,8,12,regional,1,107.6798194081075,11594.943507762646,1.0,248.37270841742736,248.37270841742736,410.37185446677677,0,4145
4194,15,uncertainty,8,12,group,16,7.020805593051803,62.30189666545775,0.75,18.369860280476853,32.438175780841505,25.64823995049923,0,4145
4194,15,uncertainty,8,12,household,15,0.10865452985617581,0.022735720964138124,0.8666666666666667,0.5887793907801185,0.6762939919983167,0.10122974701342367,1,4145
4194,16,fixed_coarse,0,2,regional,1,17.409058353689716,303.07531276217367,1.0,117.40966913322406,117.40966913322406,124.8735679248698,0,4126
4194,16,fixed_coarse,0,2,group,16,3.3222041264289404,16.153147044651327,0.75,11.51958072624199,14.126315663650038,7.804596326374307,0,4126
4194,16,fixed_coarse,0,2,household,15,0.1765102474042062,0.06787301684487884,0.8,0.5845558519103223,0.9592992600831194,0.13133772663662394,1,4126
4194,16,fixed_coarse,0,12,regional,1,40.88487660730016,1671.5731351941597,1.0,305.5907270779718,305.5907270779718,188.12900777000118,0,4127
4194,16,fixed_coarse,0,12,group,16,5.984869158501098,47.69868278762215,0.875,21.53499544941619,28.497989356246578,11.758062985625081,0,4127
4194,16,fixed_coarse,0,12,household,15,0.18220404077591718,0.04713056747156897,0.8666666666666667,0.6010908193673244,0.8215462747650867,0.1855943591508003,1,4127
4194,16,uniform_fine_stream,16,2,regional,1,27.321062246716565,746.4404422889612,1.0,96.3258284913208,96.3258284913208,124.8735679248698,0,4126
4194,16,uniform_fine_stream,16,2,group,16,3.545686136291426,16.77419870689587,0.6875,10.489727832939666,15.27351762695774,7.804596326374307,0,4126
4194,16,uniform_fine_stream,16,2,household,15,0.13587701373692035,0.030277545241431957,0.9333333333333333,0.49724195281013017,0.5645612264640423,0.13133772663662394,1,4126
4194,16,uniform_fine_stream,16,12,regional,1,25.701496364698414,660.5669153846057,1.0,245.2439237742963,245.2439237742963,188.12900777000118,0,4127
4194,16,uniform_fine_stream,16,12,group,16,4.7000249767064775,38.760076884345246,0.75,18.17139650102024,25.48135642402042,11.758062985625081,0,4127
4194,16,uniform_fine_stream,16,12,household,15,0.17560272732775442,0.04277526899417302,0.9333333333333333,0.5880974049510751,0.7757238987322009,0.1855943591508003,1,4127
4194,16,fixed,2,2,regional,1,19.319707101080212,373.2510824715292,1.0,102.77567455718899,102.77567455718899,124.8735679248698,0,4126
4194,16,fixed,2,2,group,16,3.2523635134268365,14.85523949242425,0.75,10.868796448076285,13.658418857673304,7.804596326374307,0,4126
4194,16,fixed,2,2,household,15,0.17642189123801313,0.062338226399847686,0.8,0.5511416386999348,0.8073332311423846,0.13133772663662394,1,4126
4194,16,fixed,2,12,regional,1,21.717154882959676,471.6348162104593,1.0,258.7653919056961,258.7653919056961,188.12900777000118,0,4127
4194,16,fixed,2,12,group,16,4.707694659884209,40.84951688697129,0.75,18.931633180358595,27.224667836364105,11.758062985625081,0,4127
4194,16,fixed,2,12,household,15,0.18167518403947827,0.046004580260052955,0.8666666666666667,0.5924140262464654,0.7970089689704363,0.1855943591508003,1,4127
4194,16,fixed,4,2,regional,1,26.369240619646234,695.3368508568009,1.0,100.3856137843407,100.3856137843407,124.8735679248698,0,4126
4194,16,fixed,4,2,group,16,3.4347486514673533,16.226602003001158,0.8125,10.755020024690019,15.230940145918575,7.804596326374307,0,4126
4194,16,fixed,4,2,household,15,0.16692765937408097,0.057217807717721385,0.8,0.5494293659599107,0.7236331765288706,0.13133772663662394,1,4126
4194,16,fixed,4,12,regional,1,9.659668006903303,93.30918600359122,1.0,252.49932386167387,252.49932386167387,188.12900777000118,0,4127
4194,16,fixed,4,12,group,16,4.684254425841694,39.009082836532855,0.8125,18.58807581729065,25.2480018690209,11.758062985625081,0,4127
4194,16,fixed,4,12,household,15,0.1720619680201991,0.040491004192046966,0.9333333333333333,0.5915939650577537,0.772302824010008,0.1855943591508003,1,4127
4194,16,fixed,8,2,regional,1,25.817705386281432,666.5539114128253,1.0,98.078441948465,98.078441948465,124.8735679248698,0,4126
4194,16,fixed,8,2,group,16,3.560398620635708,16.53599941194598,0.6875,10.63229106351258,14.93451298853658,7.804596326374307,0,4126
4194,16,fixed,8,2,household,15,0.18150696316914292,0.06404510135159601,0.8,0.5334249720834043,0.7690176805203899,0.13133772663662394,1,4126
