population,origin,policy,active_groups,separator_mean_error,separator_variance_trace,correct_variance_trace,representation_error,cycle_error,factor_error,separator_covariance_error,aggregation_mean_error,added_households,reused_group_factors,updated_separator,seconds,new_summary_bytes,provenance_rows,separator_change,retained_checkpoint_bytes
4194,27,uncertainty,4,7.771561172376096e-16,,,0.0,0.0,0.0,9.215718466126788e-19,2.2737367544323206e-13,,,,,,,,
4194,27,uncertainty,8,9.992007221626409e-16,,,0.0,0.0,0.0,4.336808689942018e-19,1.1368683772161603e-13,,,,,,,,
4194,28,fixed,2,4.996003610813204e-16,,,0.0,0.0,0.0,2.0599841277224584e-18,2.2737367544323206e-13,,,,,,,,
4194,28,fixed,4,1.1102230246251565e-15,,,0.0,0.0,0.0,1.1384122811097797e-18,2.2737367544323206e-13,,,,,,,,
4194,28,fixed,8,3.608224830031759e-16,,,0.0,0.0,0.0,5.963111948670274e-19,0.0,,,,,,,,
4194,28,random,2,6.661338147750939e-16,,,0.0,0.0,0.0,2.8189256484623115e-18,4.547473508864641e-13,,,,,,,,
4194,28,random,4,7.771561172376096e-16,,,0.0,0.0,0.0,1.1926223897340549e-18,0.0,,,,,,,,
4194,28,random,8,8.881784197001252e-16,,,0.0,0.0,0.0,5.421010862427522e-19,2.2737367544323206e-13,,,,,,,,
4194,28,uncertainty,2,6.938893903907228e-16,,,0.0,0.0,0.0,3.3610267347050637e-18,2.2737367544323206e-13,,,,,,,,
4194,28,uncertainty,4,8.881784197001252e-16,,,0.0,0.0,0.0,1.3010426069826053e-18,2.2737367544323206e-13,,,,,,,,
4194,28,uncertainty,8,4.440892098500626e-16,,,0.0,0.0,0.0,6.505213034913027e-19,2.2737367544323206e-13,,,,,,,,
4194,29,fixed,2,6.661338147750939e-16,,,0.0,0.0,0.0,2.3852447794681098e-18,2.2737367544323206e-13,,,,,,,,
4194,29,fixed,4,6.661338147750939e-16,,,0.0,0.0,0.0,1.0299920638612292e-18,2.2737367544323206e-13,,,,,,,,
4194,29,fixed,8,4.996003610813204e-16,,,0.0,0.0,0.0,5.421010862427522e-19,2.2737367544323206e-13,,,,,,,,
4194,29,random,2,5.689893001203927e-16,,,0.0,0.0,0.0,2.168404344971009e-18,2.2737367544323206e-13,,,,,,,,
4194,29,random,4,5.551115123125783e-16,,,0.0,0.0,0.0,9.215718466126788e-19,2.2737367544323206e-13,,,,,,,,
4194,29,random,8,4.718447854656915e-16,,,0.0,0.0,0.0,5.692061405548898e-19,2.2737367544323206e-13,,,,,,,,
4194,29,uncertainty,2,7.494005416219807e-16,,,0.0,0.0,0.0,1.951563910473908e-18,4.547473508864641e-13,,,,,,,,
4194,29,uncertainty,4,3.885780586188048e-16,,,0.0,0.0,0.0,8.131516293641283e-19,2.2737367544323206e-13,,,,,,,,
4194,29,uncertainty,8,4.163336342344337e-16,,,0.0,0.0,0.0,4.87890977618477e-19,2.2737367544323206e-13,,,,,,,,
4194,30,fixed,2,9.43689570931383e-16,,,0.0,0.0,0.0,2.6020852139652106e-18,2.2737367544323206e-13,,,,,,,,
4194,30,fixed,4,8.881784197001252e-16,,,0.0,0.0,0.0,1.1384122811097797e-18,2.2737367544323206e-13,,,,,,,,
4194,30,fixed,8,7.771561172376096e-16,,,0.0,0.0,0.0,4.87890977618477e-19,2.2737367544323206e-13,,,,,,,,
4194,30,random,2,5.273559366969494e-16,,,0.0,0.0,0.0,2.4936649967166602e-18,2.2737367544323206e-13,,,,,,,,
4194,30,random,4,6.661338147750939e-16,,,0.0,0.0,0.0,1.5720931501039814e-18,2.2737367544323206e-13,,,,,,,,
4194,30,random,8,2.914335439641036e-16,,,0.0,0.0,0.0,4.607859233063394e-19,4.547473508864641e-13,,,,,,,,
4194,30,uncertainty,2,5.828670879282072e-16,,,0.0,0.0,0.0,2.927345865710862e-18,2.2737367544323206e-13,,,,,,,,
4194,30,uncertainty,4,3.885780586188048e-16,,,0.0,0.0,0.0,1.1384122811097797e-18,2.2737367544323206e-13,,,,,,,,
4194,30,uncertainty,8,5.551115123125783e-16,,,0.0,0.0,0.0,4.336808689942018e-19,2.2737367544323206e-13,,,,,,,,
4194,31,fixed,2,3.400058012914542e-16,,,0.0,0.0,0.0,3.3610267347050637e-18,0.0,,,,,,,,
4194,31,fixed,4,2.914335439641036e-16,,,0.0,0.0,0.0,1.4094628242311558e-18,2.2737367544323206e-13,,,,,,,,
4194,31,fixed,8,5.551115123125783e-16,,,0.0,0.0,0.0,4.0657581468206416e-19,2.2737367544323206e-13,,,,,,,,
4194,31,random,2,4.440892098500626e-16,,,0.0,0.0,0.0,4.9873299934333204e-18,2.2737367544323206e-13,,,,,,,,
4194,31,random,4,4.996003610813204e-16,,,0.0,0.0,0.0,1.3552527156068805e-18,2.2737367544323206e-13,,,,,,,,
4194,31,random,8,6.661338147750939e-16,,,0.0,0.0,0.0,7.860465750519907e-19,2.2737367544323206e-13,,,,,,,,
4194,31,uncertainty,2,4.0245584642661925e-16,,,0.0,0.0,0.0,4.0115480381963664e-18,2.2737367544323206e-13,,,,,,,,
4194,31,uncertainty,4,6.106226635438361e-16,,,0.0,0.0,0.0,1.3552527156068805e-18,2.2737367544323206e-13,,,,,,,,
4194,31,uncertainty,8,6.661338147750939e-16,,,0.0,0.0,0.0,5.149960319306146e-19,2.2737367544323206e-13,,,,,,,,
4194,31,durable_restore,0,,,,,1.4210854715202004e-14,,,,,,,,,,,13727715.0
