episode,background,week,family,magnitude,method,event_duration,detected,correct_group_detected,delay_steps,missed,negative_steps,negative_alarms,matched_background_detected,matched_background_group_detected,detection_minus_matched_background,localization_minus_matched_background,peak_score_in_detection_window,median_negative_score,negative_alarm_rate,any_negative_alarm,event_alarm_steps,correct_house_instances,false_house_instances,correct_house_unique,false_house_unique,affected_households,house_localization_recall,false_group_instances,first_informative_read_step,first_macro_alarm_step,local_detection_step,zero_effect
b06_localized_1.0,6,3,localized,1.0,M1,12,True,False,5,False,36,3,True,False,0,0,1.019513158294549,0.40427266372884374,0.08333333333333333,True,1,0,0,0,0,32,0.0,1,6.0,5.0,,False
b06_localized_1.0,6,3,localized,1.0,M2,12,True,False,5,False,36,4,True,False,0,0,1.160178720379049,0.4596195055119854,0.1111111111111111,True,1,0,0,0,0,32,0.0,2,1.0,5.0,,False
b06_localized_1.0,6,3,localized,1.0,M3,12,True,False,5,False,36,4,True,False,0,0,1.212922999312585,0.5220190799789581,0.1111111111111111,True,1,0,0,0,0,32,0.0,2,0.0,5.0,,False
b06_localized_1.0,6,3,localized,1.0,M3_fixed,12,True,False,5,False,36,4,True,False,0,0,1.212922999312585,0.5220190799789581,0.1111111111111111,True,1,0,0,0,0,32,0.0,2,0.0,5.0,,False
b06_localized_1.0,6,3,localized,1.0,M4,12,True,False,1,False,36,9,True,False,0,0,1.2143449231311312,0.6382282519797191,0.25,True,5,0,4,0,2,32,0.0,6,0.0,5.0,,False
b06_localized_3.0,6,3,localized,3.0,M0,12,True,True,0,False,36,4,True,False,0,1,1.4321001534504385,0.5723775257862734,0.1111111111111111,True,4,0,0,0,0,32,0.0,4,,0.0,0.0,False
b06_localized_3.0,6,3,localized,3.0,M1,12,True,False,5,False,36,3,True,False,0,0,1.0134484622772857,0.4071688029795359,0.08333333333333333,True,1,0,0,0,0,32,0.0,1,6.0,5.0,,False
b06_localized_3.0,6,3,localized,3.0,M2,12,True,False,5,False,36,4,True,False,0,0,1.1532772584336566,0.46093842119728373,0.1111111111111111,True,1,0,0,0,0,32,0.0,2,1.0,5.0,,False
b06_localized_3.0,6,3,localized,3.0,M3,12,True,True,0,False,36,4,True,False,0,1,1.2057077817125654,0.5207377742666335,0.1111111111111111,True,2,0,0,0,0,32,0.0,2,0.0,0.0,0.0,False
b06_localized_3.0,6,3,localized,3.0,M3_fixed,12,True,True,0,False,36,4,True,False,0,1,1.2057077817125654,0.5207377742666335,0.1111111111111111,True,2,0,0,0,0,32,0.0,2,0.0,0.0,0.0,False
b06_localized_3.0,6,3,localized,3.0,M4,12,True,True,0,False,36,9,True,False,0,1,1.2071212470471293,0.6380812993441098,0.25,True,6,0,4,0,2,32,0.0,6,0.0,0.0,0.0,False
b06_cancel_exact_1.0,6,3,cancel_exact,1.0,M0,24,False,False,7,True,24,2,False,False,0,0,0.7866481469123419,0.562827186211095,0.08333333333333333,True,4,0,0,0,0,64,0.0,10,,6.0,,False
b06_cancel_exact_1.0,6,3,cancel_exact,1.0,M1,24,False,False,7,True,24,2,False,False,0,0,0.556684078917794,0.4065026531419075,0.08333333333333333,True,2,0,0,0,0,64,0.0,2,4.0,7.0,,False
b06_cancel_exact_1.0,6,3,cancel_exact,1.0,M2,24,False,False,7,True,24,2,False,False,0,0,0.6334916004562656,0.4532474860236263,0.08333333333333333,True,3,0,0,0,0,64,0.0,4,0.0,7.0,,False
b06_cancel_exact_1.0,6,3,cancel_exact,1.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.926350670471,0.4915738896076962,0.08333333333333333,True,3,0,0,0,0,64,0.0,4,0.0,7.0,,False
b06_cancel_exact_1.0,6,3,cancel_exact,1.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.926350670471,0.4915738896076962,0.08333333333333333,True,3,0,0,0,0,64,0.0,4,0.0,7.0,,False
b06_cancel_exact_1.0,6,3,cancel_exact,1.0,M4,24,True,False,3,False,24,7,True,False,0,0,1.046066663242222,0.6495695854222601,0.2916666666666667,True,7,0,4,0,2,64,0.0,8,0.0,7.0,,False
b06_cancel_exact_3.0,6,3,cancel_exact,3.0,M0,24,False,False,7,True,24,2,False,False,0,0,0.786648146912343,0.5628271862110953,0.08333333333333333,True,4,0,0,0,0,64,0.0,10,,6.0,,False
b06_cancel_exact_3.0,6,3,cancel_exact,3.0,M1,24,False,False,7,True,24,2,False,False,0,0,0.5566840789177948,0.40650265314190764,0.08333333333333333,True,2,0,0,0,0,64,0.0,2,4.0,7.0,,False
b06_cancel_exact_3.0,6,3,cancel_exact,3.0,M2,24,False,False,7,True,24,2,False,False,0,0,0.6334916004562665,0.4532474860236265,0.08333333333333333,True,3,0,0,0,0,64,0.0,4,0.0,7.0,,False
b06_cancel_exact_3.0,6,3,cancel_exact,3.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.926350670471,0.4915738896076962,0.08333333333333333,True,3,0,0,0,0,64,0.0,4,0.0,7.0,,False
b06_cancel_exact_3.0,6,3,cancel_exact,3.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.926350670471,0.4915738896076962,0.08333333333333333,True,3,0,0,0,0,64,0.0,4,0.0,7.0,,False
b06_cancel_exact_3.0,6,3,cancel_exact,3.0,M4,24,True,False,3,False,24,7,True,False,0,0,1.046066663242222,0.6495695854222601,0.2916666666666667,True,7,0,4,0,2,64,0.0,8,0.0,7.0,,False
b06_cancel_approx_1.0,6,3,cancel_approx,1.0,M0,24,False,False,7,True,24,2,False,False,0,0,0.7855122728630055,0.5629229678986178,0.08333333333333333,True,4,0,0,0,0,58,0.0,10,,6.0,,False
b06_cancel_approx_1.0,6,3,cancel_approx,1.0,M1,24,False,False,7,True,24,2,False,False,0,0,0.5558802595718726,0.4065704345772355,0.08333333333333333,True,2,0,0,0,0,58,0.0,2,0.0,7.0,,False
b06_cancel_approx_1.0,6,3,cancel_approx,1.0,M2,24,False,False,7,True,24,2,False,False,0,0,0.6325768755284117,0.45332461948508734,0.08333333333333333,True,3,0,0,0,0,58,0.0,4,0.0,7.0,,False
b06_cancel_approx_1.0,6,3,cancel_approx,1.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.9263651968459738,0.49156354789377005,0.08333333333333333,True,3,0,0,0,0,58,0.0,4,0.0,7.0,,False
b06_cancel_approx_1.0,6,3,cancel_approx,1.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.9263651968459738,0.49156354789377005,0.08333333333333333,True,3,0,0,0,0,58,0.0,4,0.0,7.0,,False
b06_cancel_approx_1.0,6,3,cancel_approx,1.0,M4,24,True,False,3,False,24,7,True,False,0,0,1.046097199831714,0.6495730699541954,0.2916666666666667,True,7,0,4,0,2,58,0.0,8,0.0,7.0,,False
b06_cancel_approx_3.0,6,3,cancel_approx,3.0,M0,24,False,False,7,True,24,2,False,False,0,0,0.7844281685166326,0.5629782334214215,0.08333333333333333,True,4,0,0,0,0,58,0.0,10,,6.0,,False
b06_cancel_approx_3.0,6,3,cancel_approx,3.0,M1,24,False,False,7,True,24,2,False,False,0,0,0.5551130758800528,0.40660954410387534,0.08333333333333333,True,2,0,0,0,0,58,0.0,2,0.0,7.0,,False
b06_cancel_approx_3.0,6,3,cancel_approx,3.0,M2,24,False,False,7,True,24,2,False,False,0,0,0.6317038409955763,0.4533691250809225,0.08333333333333333,True,3,0,0,0,0,58,0.0,4,0.0,7.0,,False
b06_cancel_approx_3.0,6,3,cancel_approx,3.0,M3,24,False,False,7,True,24,2,False,False,0,0,0.9263745422011116,0.4915567274107957,0.08333333333333333,True,3,0,0,0,0,58,0.0,4,0.0,7.0,,False
b06_cancel_approx_3.0,6,3,cancel_approx,3.0,M3_fixed,24,False,False,7,True,24,2,False,False,0,0,0.9263745422011116,0.4915567274107957,0.08333333333333333,True,3,0,0,0,0,58,0.0,4,0.0,7.0,,False
b06_cancel_approx_3.0,6,3,cancel_approx,3.0,M4,24,True,False,3,False,24,7,True,False,0,0,1.046130269875614,0.6495751222497932,0.2916666666666667,True,7,0,4,0,2,58,0.0,8,0.0,7.0,,False
b06_delayed_1.0,6,3,delayed,1.0,M0,24,True,True,4,False,24,2,True,True,0,0,1.4429009380674918,0.6122781729837988,0.08333333333333333,True,4,0,0,0,0,62,0.0,9,,4.0,4.0,False
b06_delayed_1.0,6,3,delayed,1.0,M1,24,True,False,5,False,24,2,True,False,0,0,1.0210918093820027,0.4353424913171443,0.08333333333333333,True,2,0,0,0,0,62,0.0,2,0.0,5.0,,False
b06_delayed_1.0,6,3,delayed,1.0,M2,24,True,False,5,False,24,2,True,False,0,0,1.1619751831158625,0.4930706075522817,0.08333333333333333,True,3,0,0,0,0,62,0.0,4,0.0,5.0,,False
b06_delayed_1.0,6,3,delayed,1.0,M3,24,True,False,5,False,24,2,True,False,0,0,1.2148011332005926,0.5241319016584,0.08333333333333333,True,3,0,0,0,0,62,0.0,4,0.0,5.0,,False
b06_delayed_1.0,6,3,delayed,1.0,M3_fixed,24,True,False,5,False,24,2,True,False,0,0,1.2148011332005926,0.5241319016584,0.08333333333333333,True,3,0,0,0,0,62,0.0,4,0.0,5.0,,False
b06_delayed_1.0,6,3,delayed,1.0,M4,24,True,False,1,False,24,7,True,False,0,0,1.2162252587774625,0.6495556765984684,0.2916666666666667,True,8,4,1,1,1,62,0.016129032258064516,5,0.0,5.0,,False
b06_delayed_3.0,6,3,delayed,3.0,M0,24,True,True,4,False,24,2,True,True,0,0,1.4410089805879045,0.6123557019104493,0.08333333333333333,True,4,0,0,0,0,62,0.0,9,,4.0,4.0,False
b06_delayed_3.0,6,3,delayed,3.0,M1,24,True,False,5,False,24,2,True,False,0,0,1.0197529355652784,0.4353424913171443,0.08333333333333333,True,2,0,0,0,0,62,0.0,2,0.0,5.0,,False
b06_delayed_3.0,6,3,delayed,3.0,M2,24,True,False,5,False,24,2,True,False,0,0,1.1604515805033817,0.49313304197613206,0.08333333333333333,True,3,0,0,0,0,62,0.0,4,0.0,5.0,,False
b06_delayed_3.0,6,3,delayed,3.0,M3,24,True,False,5,False,24,2,True,False,0,0,1.2132082642589117,0.5241319016584,0.08333333333333333,True,3,0,0,0,0,62,0.0,4,0.0,5.0,,False
b06_delayed_3.0,6,3,delayed,3.0,M3_fixed,24,True,False,5,False,24,2,True,False,0,0,1.2132082642589117,0.5241319016584,0.08333333333333333,True,3,0,0,0,0,62,0.0,4,0.0,5.0,,False
b06_delayed_3.0,6,3,delayed,3.0,M4,24,True,False,1,False,24,7,True,False,0,0,1.2146305224968907,0.6495434941774595,0.2916666666666667,True,8,4,1,1,1,62,0.016129032258064516,5,0.0,5.0,,False
b06_ramp_1.0,6,3,ramp,1.0,M0,24,True,True,2,False,24,2,True,False,0,1,1.4433361516872705,0.6659612411337941,0.08333333333333333,True,4,0,0,0,0,28,0.0,9,,2.0,2.0,False
b06_ramp_1.0,6,3,ramp,1.0,M1,24,True,False,3,False,24,2,True,False,0,0,1.0213997952254958,0.4900415448201504,0.08333333333333333,True,2,0,0,0,0,28,0.0,2,4.0,3.0,,False
b06_ramp_1.0,6,3,ramp,1.0,M2,24,True,False,3,False,24,2,True,False,0,0,1.1623256627726395,0.5363018449145339,0.08333333333333333,True,2,0,0,0,0,28,0.0,3,1.0,3.0,,False
b06_ramp_1.0,6,3,ramp,1.0,M3,24,True,False,3,False,24,2,True,False,0,0,1.215167546434199,0.5846607552678565,0.08333333333333333,True,3,0,0,0,0,28,0.0,3,1.0,3.0,,False
b06_ramp_1.0,6,3,ramp,1.0,M3_fixed,24,True,False,3,False,24,2,True,False,0,0,1.215167546434199,0.5846607552678565,0.08333333333333333,True,3,0,0,0,0,28,0.0,3,1.0,3.0,,False
b06_ramp_1.0,6,3,ramp,1.0,M4,24,True,False,3,False,24,8,True,False,0,0,1.2165921015615886,0.6609469279878142,0.3333333333333333,True,6,0,3,0,1,28,0.0,6,1.0,3.0,,False
b06_ramp_3.0,6,3,ramp,3.0,M0,24,True,True,2,False,24,2,True,False,0,1,1.4400981517864722,0.6862139577804196,0.08333333333333333,True,4,0,0,0,0,28,0.0,9,,2.0,2.0,False
b06_ramp_3.0,6,3,ramp,3.0,M1,24,True,False,3,False,24,2,True,False,0,0,1.0191083730701307,0.5179082642406373,0.08333333333333333,True,2,0,0,0,0,28,0.0,2,4.0,3.0,,False
b06_ramp_3.0,6,3,ramp,3.0,M2,24,True,False,3,False,24,2,True,False,0,0,1.1597180856144331,0.5526114566925779,0.08333333333333333,True,2,0,0,0,0,28,0.0,3,1.0,3.0,,False
b06_ramp_3.0,6,3,ramp,3.0,M3,24,True,False,3,False,24,2,True,False,0,0,1.212441423077414,0.620957194927478,0.08333333333333333,True,2,0,0,0,0,28,0.0,3,1.0,3.0,,False
b06_ramp_3.0,6,3,ramp,3.0,M3_fixed,24,True,False,3,False,24,2,True,False,0,0,1.212441423077414,0.620957194927478,0.08333333333333333,True,2,0,0,0,0,28,0.0,3,1.0,3.0,,False
b06_ramp_3.0,6,3,ramp,3.0,M4,24,True,False,3,False,24,8,True,False,0,0,1.213862782338507,0.6613174223580229,0.3333333333333333,True,5,0,3,0,1,28,0.0,6,1.0,3.0,,False
b06_none_0.0,6,3,none,0.0,M0,0,True,False,4,False,48,6,True,False,0,0,1.444955151637668,0.6228536166805936,0.125,True,0,0,0,0,0,0,,0,,,,True
b06_none_0.0,6,3,none,0.0,M1,0,True,False,5,False,48,4,True,False,0,0,1.0225455063031772,0.4407722731737272,0.08333333333333333,True,0,0,0,0,0,0,,0,,,,True
b06_none_0.0,6,3,none,0.0,M2,0,True,False,5,False,48,5,True,False,0,0,1.1636294513517411,0.5124148430440445,0.10416666666666667,True,0,0,0,0,0,0,,0,,,,True
b06_none_0.0,6,3,none,0.0,M3,0,True,False,5,False,48,5,True,False,0,0,1.2165306081125906,0.5836920724005266,0.10416666666666667,True,0,0,0,0,0,0,,0,,,,True
b06_none_0.0,6,3,none,0.0,M3_fixed,0,True,False,5,False,48,5,True,False,0,0,1.2165306081125906,0.5836920724005266,0.10416666666666667,True,0,0,0,0,0,0,,0,,,,True
b06_none_0.0,6,3,none,0.0,M4,0,True,False,1,False,48,14,True,False,0,0,1.217956761173128,0.6621732528707513,0.2916666666666667,True,0,0,0,0,0,0,,0,,,,True
b06_sensor_fault_3.0,6,3,sensor_fault,3.0,M0,20,True,True,0,False,28,2,True,False,0,1,1.4641386825363434,0.580196122170078,0.07142857142857142,True,5,0,0,0,0,32,0.0,11,,0.0,0.0,False
b06_sensor_fault_3.0,6,3,sensor_fault,3.0,M1,20,True,False,5,False,28,2,True,False,0,0,1.0361210372068432,0.4130813607191709,0.07142857142857142,True,2,0,0,0,0,32,0.0,2,0.0,5.0,,False
b06_sensor_fault_3.0,6,3,sensor_fault,3.0,M2,20,True,True,0,False,28,2,True,False,0,1,1.1790780426172314,0.4672347751084178,0.07142857142857142,True,4,0,0,0,0,32,0.0,4,0.0,0.0,0.0,False
b06_sensor_fault_3.0,6,3,sensor_fault,3.0,M3,20,True,True,0,False,28,2,True,False,0,1,1.2326815263493691,0.4976476556500888,0.07142857142857142,True,4,0,0,0,0,32,0.0,4,0.0,0.0,0.0,False
b06_sensor_fault_3.0,6,3,sensor_fault,3.0,M3_fixed,20,True,True,0,False,28,2,True,False,0,1,1.2326815263493691,0.4976476556500888,0.07142857142857142,True,4,0,0,0,0,32,0.0,4,0.0,0.0,0.0,False
b06_sensor_fault_3.0,6,3,sensor_fault,3.0,M4,20,True,True,0,False,28,7,True,False,0,1,1.2341266133202582,0.6445598710182487,0.25,True,8,0,4,0,2,32,0.0,8,0.0,0.0,0.0,False
b07_regional_1.0,7,3,regional,1.0,M0,12,False,False,7,True,36,4,False,False,0,0,0.9169057533661142,0.5344430414985388,0.1111111111111111,True,0,0,0,0,0,4088,0.0,0,,,,False
b07_regional_1.0,7,3,regional,1.0,M1,12,False,False,7,True,36,2,False,False,0,0,0.6488629468848409,0.4897566233252306,0.05555555555555555,True,0,0,0,0,0,4088,0.0,0,0.0,,,False
b07_regional_1.0,7,3,regional,1.0,M2,12,False,False,7,True,36,3,False,False,0,0,0.7383886880651146,0.46473582158927607,0.08333333333333333,True,0,0,0,0,0,4088,0.0,0,0.0,,,False
b07_regional_1.0,7,3,regional,1.0,M3,12,False,False,7,True,36,8,False,False,0,0,0.7719574634964981,0.5956689694916002,0.2222222222222222,True,1,1,0,1,0,4088,0.0002446183953033268,0,0.0,,,False
b07_regional_1.0,7,3,regional,1.0,M3_fixed,12,False,False,7,True,36,8,False,False,0,0,0.7719574634964981,0.5956689694916002,0.2222222222222222,True,1,1,0,1,0,4088,0.0002446183953033268,0,0.0,,,False
b07_regional_1.0,7,3,regional,1.0,M4,12,False,False,7,True,36,2,False,False,0,0,0.7728624382598361,0.6473677497253948,0.05555555555555555,True,0,0,0,0,0,4088,0.0,0,0.0,,,False
b07_regional_3.0,7,3,regional,3.0,M0,12,True,True,0,False,36,5,False,False,1,1,1.9298259540464628,0.5349205940023654,0.1388888888888889,True,1,0,0,0,0,4088,0.0,0,,0.0,0.0,False
b07_regional_3.0,7,3,regional,3.0,M1,12,True,True,0,False,36,2,False,False,1,1,1.3656720452679345,0.4897566233252306,0.05555555555555555,True,1,0,0,0,0,4088,0.0,0,0.0,0.0,0.0,False
b07_regional_3.0,7,3,regional,3.0,M2,12,True,True,0,False,36,4,False,False,1,1,1.5540982801897616,0.4654325970518415,0.1111111111111111,True,1,0,0,0,0,4088,0.0,0,0.0,0.0,0.0,False
b07_regional_3.0,7,3,regional,3.0,M3,12,True,True,0,False,36,8,False,False,1,1,1.624751009584485,0.5901652450508511,0.2222222222222222,True,2,1,0,1,0,4088,0.0002446183953033268,0,0.0,0.0,0.0,False
b07_regional_3.0,7,3,regional,3.0,M3_fixed,12,True,True,0,False,36,8,False,False,1,1,1.624751009584485,0.5901652450508511,0.2222222222222222,True,2,1,0,1,0,4088,0.0002446183953033268,0,0.0,0.0,0.0,False
b07_regional_3.0,7,3,regional,3.0,M4,12,True,True,0,False,36,3,False,False,1,1,1.626655724196249,0.6595685520317375,0.08333333333333333,True,1,0,0,0,0,4088,0.0,0,0.0,0.0,0.0,False
b07_localized_1.0,7,3,localized,1.0,M0,20,False,False,7,True,28,4,False,False,0,0,0.4151438086666963,0.46677327918011824,0.14285714285714285,True,0,0,0,0,0,32,0.0,0,,,,False
b07_localized_1.0,7,3,localized,1.0,M1,20,False,False,7,True,28,1,False,False,0,0,0.2937831222931709,0.4652762285980536,0.03571428571428571,True,1,0,1,0,1,32,0.0,1,3.0,,,False
b07_localized_1.0,7,3,localized,1.0,M2,20,False,False,7,True,28,3,False,False,0,0,0.3343173397204745,0.457500212975366,0.10714285714285714,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b07_localized_1.0,7,3,localized,1.0,M3,20,False,False,7,True,28,3,False,False,0,0,0.4483607901017078,0.5481511679000333,0.10714285714285714,True,5,0,5,0,2,32,0.0,5,0.0,,,False
b07_localized_1.0,7,3,localized,1.0,M3_fixed,20,False,False,7,True,28,3,False,False,0,0,0.4483607901017078,0.5481511679000333,0.10714285714285714,True,5,0,5,0,2,32,0.0,5,0.0,,,False
b07_localized_1.0,7,3,localized,1.0,M4,20,False,False,7,True,28,2,False,False,0,0,0.6007743928597996,0.6473301774203968,0.07142857142857142,True,0,0,0,0,0,32,0.0,0,0.0,,,False
b07_localized_3.0,7,3,localized,3.0,M0,20,False,False,7,True,28,4,False,False,0,0,0.4152401482612138,0.46875313284030434,0.14285714285714285,True,0,0,0,0,0,32,0.0,0,,,,False
b07_localized_3.0,7,3,localized,3.0,M1,20,False,False,7,True,28,1,False,False,0,0,0.2938512985402615,0.4649774625488273,0.03571428571428571,True,1,0,1,0,1,32,0.0,1,3.0,,,False
b07_localized_3.0,7,3,localized,3.0,M2,20,False,False,7,True,28,3,False,False,0,0,0.3343949224671673,0.4575160939003773,0.10714285714285714,True,0,0,0,0,0,32,0.0,0,1.0,,,False
b07_localized_3.0,7,3,localized,3.0,M3,20,False,False,7,True,28,3,False,False,0,0,0.4483826528797876,0.5481531045524666,0.10714285714285714,True,5,0,5,0,2,32,0.0,5,0.0,,,False
b07_localized_3.0,7,3,localized,3.0,M3_fixed,20,False,False,7,True,28,3,False,False,0,0,0.4483826528797876,0.5481531045524666,0.10714285714285714,True,5,0,5,0,2,32,0.0,5,0.0,,,False
b07_localized_3.0,7,3,localized,3.0,M4,20,False,False,7,True,28,2,False,False,0,0,0.6007482564760337,0.6473300969642711,0.07142857142857142,True,0,0,0,0,0,32,0.0,0,0.0,,,False
b07_cancel_exact_1.0,7,3,cancel_exact,1.0,M0,24,False,False,7,True,24,4,False,False,0,0,0.4160929668940132,0.49099246238804206,0.16666666666666666,True,0,0,0,0,0,62,0.0,0,,,,False
b07_cancel_exact_1.0,7,3,cancel_exact,1.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.2944548092164734,0.4897566233252296,0.041666666666666664,True,1,0,1,0,1,62,0.0,1,3.0,,,False
b07_cancel_exact_1.0,7,3,cancel_exact,1.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.3350817014835694,0.4635932057001786,0.125,True,0,0,0,0,0,62,0.0,0,0.0,,,False
b07_cancel_exact_1.0,7,3,cancel_exact,1.0,M3,24,False,False,7,True,24,3,False,False,0,0,0.5487360270839627,0.5493854305789028,0.125,True,5,0,5,0,2,62,0.0,5,0.0,,,False
b07_cancel_exact_1.0,7,3,cancel_exact,1.0,M3_fixed,24,False,False,7,True,24,3,False,False,0,0,0.5487360270839627,0.5493854305789028,0.125,True,5,0,5,0,2,62,0.0,5,0.0,,,False
b07_cancel_exact_1.0,7,3,cancel_exact,1.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.6276352865668763,0.647356184775981,0.08333333333333333,True,0,0,0,0,0,62,0.0,0,0.0,,,False
b07_cancel_exact_3.0,7,3,cancel_exact,3.0,M0,24,False,False,7,True,24,4,False,False,0,0,0.4160929668940132,0.4909924623880415,0.16666666666666666,True,0,0,0,0,0,62,0.0,0,,,,False
b07_cancel_exact_3.0,7,3,cancel_exact,3.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.2944548092164734,0.48975662332522923,0.041666666666666664,True,1,0,1,0,1,62,0.0,1,3.0,,,False
b07_cancel_exact_3.0,7,3,cancel_exact,3.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.3350817014835694,0.4635932057001786,0.125,True,0,0,0,0,0,62,0.0,0,0.0,,,False
b07_cancel_exact_3.0,7,3,cancel_exact,3.0,M3,24,False,False,7,True,24,3,False,False,0,0,0.5487360270839627,0.5493854305789028,0.125,True,5,0,5,0,2,62,0.0,5,0.0,,,False
b07_cancel_exact_3.0,7,3,cancel_exact,3.0,M3_fixed,24,False,False,7,True,24,3,False,False,0,0,0.5487360270839627,0.5493854305789028,0.125,True,5,0,5,0,2,62,0.0,5,0.0,,,False
b07_cancel_exact_3.0,7,3,cancel_exact,3.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.6276352865668763,0.647356184775981,0.08333333333333333,True,0,0,0,0,0,62,0.0,0,0.0,,,False
b07_cancel_approx_1.0,7,3,cancel_approx,1.0,M0,24,False,False,7,True,24,4,False,False,0,0,0.4163781419899087,0.491322703085022,0.16666666666666666,True,0,0,0,0,0,60,0.0,0,,,,False
b07_cancel_approx_1.0,7,3,cancel_approx,1.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.294656617911011,0.48927600459824494,0.041666666666666664,True,1,0,1,0,1,60,0.0,1,0.0,,,False
b07_cancel_approx_1.0,7,3,cancel_approx,1.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.3353113543831766,0.46339904477429783,0.125,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b07_cancel_approx_1.0,7,3,cancel_approx,1.0,M3,24,False,False,7,True,24,3,False,False,0,0,0.5487360270839627,0.5494288379187839,0.125,True,5,0,5,0,2,60,0.0,5,0.0,,,False
b07_cancel_approx_1.0,7,3,cancel_approx,1.0,M3_fixed,24,False,False,7,True,24,3,False,False,0,0,0.5487360270839627,0.5494288379187839,0.125,True,5,0,5,0,2,60,0.0,5,0.0,,,False
b07_cancel_approx_1.0,7,3,cancel_approx,1.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.6276352865668763,0.6473279731764304,0.08333333333333333,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b07_cancel_approx_3.0,7,3,cancel_approx,3.0,M0,24,False,False,7,True,24,4,False,False,0,0,0.4165637108827184,0.49155558310941744,0.16666666666666666,True,0,0,0,0,0,60,0.0,0,,,,False
b07_cancel_approx_3.0,7,3,cancel_approx,3.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.2947879386909239,0.4889408183431042,0.041666666666666664,True,1,0,1,0,1,60,0.0,1,0.0,,,False
b07_cancel_approx_3.0,7,3,cancel_approx,3.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.3354607939202331,0.46327352012842327,0.125,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b07_cancel_approx_3.0,7,3,cancel_approx,3.0,M3,24,False,False,7,True,24,3,False,False,0,0,0.5487360270839627,0.5494584625295229,0.125,True,5,0,5,0,2,60,0.0,5,0.0,,,False
b07_cancel_approx_3.0,7,3,cancel_approx,3.0,M3_fixed,24,False,False,7,True,24,3,False,False,0,0,0.5487360270839627,0.5494584625295229,0.125,True,5,0,5,0,2,60,0.0,5,0.0,,,False
b07_cancel_approx_3.0,7,3,cancel_approx,3.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.6276352865668763,0.6473094735353244,0.08333333333333333,True,0,0,0,0,0,60,0.0,0,0.0,,,False
b07_delayed_1.0,7,3,delayed,1.0,M0,24,False,False,7,True,24,4,False,False,0,0,0.4172039163324969,0.5399201566031959,0.16666666666666666,True,0,0,0,0,0,62,0.0,0,,,,False
b07_delayed_1.0,7,3,delayed,1.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.2952409902649052,0.5249194363581717,0.041666666666666664,True,1,0,1,0,1,62,0.0,1,1.0,,,False
b07_delayed_1.0,7,3,delayed,1.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.3359763545003895,0.4845122232115748,0.125,True,0,0,0,0,0,62,0.0,0,0.0,,,False
b07_delayed_1.0,7,3,delayed,1.0,M3,24,False,False,7,True,24,3,False,False,0,0,0.5487360270839627,0.5663646464023699,0.125,True,5,0,5,0,2,62,0.0,5,0.0,,,False
b07_delayed_1.0,7,3,delayed,1.0,M3_fixed,24,False,False,7,True,24,3,False,False,0,0,0.5487360270839627,0.5663646464023699,0.125,True,5,0,5,0,2,62,0.0,5,0.0,,,False
b07_delayed_1.0,7,3,delayed,1.0,M4,24,False,False,7,True,24,2,False,False,0,0,0.6836091608959823,0.6472325991845151,0.08333333333333333,True,0,0,0,0,0,62,0.0,0,0.0,,,False
b07_delayed_3.0,7,3,delayed,3.0,M0,24,False,False,7,True,24,4,False,False,0,0,0.4200928840927659,0.5398353068666382,0.16666666666666666,True,0,0,0,0,0,62,0.0,0,,,,False
b07_delayed_3.0,7,3,delayed,3.0,M1,24,False,False,7,True,24,1,False,False,0,0,0.2972854142719547,0.525772244092889,0.041666666666666664,True,1,0,1,0,1,62,0.0,1,1.0,,,False
b07_delayed_3.0,7,3,delayed,3.0,M2,24,False,False,7,True,24,3,False,False,0,0,0.3383028543685997,0.4844905157163721,0.125,True,0,0,0,0,0,62,0.0,0,0.0,,,False
b07_delayed_3.0,7,3,delayed,3.0,M3,24,False,False,7,True,24,3,False,False,0,0,0.5487360270839627,0.5659939366344747,0.125,True,5,0,5,0,2,62,0.0,5,0.0,,,False
b07_delayed_3.0,7,3,delayed,3.0,M3_fixed,24,False,False,7,True,24,3,False,False,0,0,0.5487360270839627,0.5659939366344747,0.125,True,5,0,5,0,2,62,0.0,5,0.0,,,False
